city,date,fare,ride_id
Port Johnbury,3/30/2018 20:43,19.48,5137842721901.00
Port Johnbury,4/12/2018 3:43,8.42,39663640391.00
Port Johnbury,1/21/2018 5:10,32.68,277259241694.00
Port Johnbury,1/15/2018 18:45,40.32,2120999202624.00
Port Johnbury,2/5/2018 16:04,7.44,3008325165012.00
Port Johnbury,4/25/2018 0:15,10.26,2977082935156.00
Port Johnbury,1/4/2018 2:56,32.75,1737291283544.00
Port Johnbury,3/26/2018 7:22,7.63,8089282605778.00
Port Samanthamouth,2/24/2018 4:29,33.44,2005065760003.00
Port Samanthamouth,4/16/2018 18:34,9.2,8712247654732.00
Port Samanthamouth,1/23/2018 9:08,35.51,3116859378683.00
Port Samanthamouth,2/3/2018 7:07,18.03,9292190648631.00
Port Samanthamouth,4/22/2018 3:32,29.67,3154062122440.00
Port Samanthamouth,4/25/2018 9:50,25.5,1169125626263.00
Port Samanthamouth,3/1/2018 8:58,43.25,1389178507955.00
Port Samanthamouth,4/27/2018 8:48,12.84,5659906087636.00
Port Samanthamouth,3/27/2018 0:31,16.05,1412275851963.00
Port Samanthamouth,3/27/2018 1:08,21.46,9991537657885.00
Port Samanthamouth,3/15/2018 15:08,25.97,7725957367534.00
Port Samanthamouth,1/30/2018 1:19,38.78,6119834234421.00
Port Samanthamouth,4/6/2018 13:42,24.18,8484624581374.00
Port Samanthamouth,3/25/2018 13:20,34.94,821746998655.00
Port Samanthamouth,1/27/2018 0:57,28.46,882650442979.00
Port Samanthamouth,2/28/2018 20:01,38.42,2105089681756.00
Port Samanthamouth,4/18/2018 14:39,23.56,8734248023829.00
Port Samanthamouth,1/28/2018 23:59,15.49,3267076599938.00
Port Samanthamouth,1/19/2018 19:54,38.58,2627706491192.00
Port Samanthamouth,3/20/2018 5:48,36.7,818657902024.00
Port Samanthamouth,3/15/2018 9:03,5.62,6911793332732.00
Port Samanthamouth,4/25/2018 3:29,9.44,4793952979390.00
Port Samanthamouth,1/1/2018 21:04,11.71,1849658808540.00
Port Samanthamouth,4/9/2018 20:55,24.99,6743225912546.00
Port Samanthamouth,2/2/2018 1:57,39.28,2671264374220.00
Port Shane,4/9/2018 15:34,27.66,4022340141966.00
Port Shane,4/23/2018 16:05,42.26,8341982666719.00
Port Shane,3/2/2018 12:06,14.95,2803204948363.00
Port Shane,3/26/2018 4:33,19.03,6010401984537.00
Port Shane,3/15/2018 12:09,31.58,2552978514662.00
Port Shane,3/17/2018 5:25,20.74,7228720146935.00
Port Shane,4/24/2018 10:06,45.92,5388908913857.00
Port Shane,1/28/2018 15:34,45.7,5717972357326.00
Port Shane,4/6/2018 11:22,43.21,1914497116801.00
Port Shane,1/15/2018 18:16,33.95,5355618218688.00
Port Shane,2/16/2018 17:52,22.81,8253619528942.00
Port Shane,3/23/2018 9:36,18.58,3261384321632.00
Port Shane,2/16/2018 3:35,29.99,3154243503143.00
Port Shane,3/27/2018 11:55,28.8,4399576445435.00
Port Shane,4/18/2018 0:52,12.05,1546787116583.00
Port Shane,3/17/2018 0:39,47.75,1417424358447.00
Port Shane,3/19/2018 12:25,40.39,910341409632.00
Port Shane,1/30/2018 20:43,49.52,8262792633558.00
Port Shane,4/3/2018 22:33,15.59,127445516863.00
Randallchester,4/13/2018 11:13,43.22,1076079536213.00
Randallchester,2/19/2018 3:52,58.55,8004803682564.00
Randallchester,2/11/2018 5:42,25.78,9010611749008.00
Randallchester,3/25/2018 13:36,10.37,3216382725494.00
Randallchester,4/7/2018 23:42,10.79,1615474447641.00
Raymondhaven,3/12/2018 6:59,16.98,6447701812060.00
Raymondhaven,5/6/2018 23:22,25.76,8721024233275.00
Raymondhaven,2/8/2018 23:57,5.7,3930029851451.00
Raymondhaven,2/1/2018 5:51,13.86,8721051413299.00
Raymondhaven,2/23/2018 11:13,4.24,294151163985.00
Raymondhaven,2/22/2018 23:54,7.64,7311722757336.00
Raymondhaven,3/7/2018 20:59,17.66,9257559713061.00
Raymondhaven,2/17/2018 2:06,39.7,3251742665126.00
Raymondhaven,1/6/2018 20:15,21.19,9473615555967.00
Raymondhaven,2/16/2018 4:31,24.31,8960623511494.00
Raymondhaven,3/31/2018 17:01,36.29,8959236448389.00
Raymondhaven,1/27/2018 15:52,41.76,7325938233362.00
Raymondhaven,3/2/2018 4:56,5.19,4175054279743.00
Raymondhaven,1/25/2018 6:48,14.65,3912461075756.00
Raymondhaven,2/28/2018 16:10,11.26,3122705988715.00
Raymondhaven,1/13/2018 1:03,17.33,2830434127398.00
Raymondhaven,4/15/2018 12:15,6.74,6814069660716.00
Raymondhaven,4/6/2018 13:52,30.36,8733066774197.00
Raymondhaven,5/8/2018 4:39,18.45,1811574736337.00
Raymondhaven,4/30/2018 19:54,29.84,7628275458574.00
Raymondhaven,4/4/2018 6:46,41.45,2893202480774.00
Raymondhaven,2/28/2018 5:23,21.78,1853831474811.00
Raymondhaven,3/31/2018 14:58,7.67,3677670833473.00
Raymondhaven,2/7/2018 16:19,38.67,8352957849877.00
Raymondhaven,3/20/2018 2:20,38.53,8658255136559.00
Reynoldsfurt,3/25/2018 14:33,34.06,6604420154219.00
Reynoldsfurt,5/5/2018 17:38,14.95,1404730379464.00
Reynoldsfurt,1/17/2018 21:35,24.84,5000179618056.00
Reynoldsfurt,4/19/2018 0:56,13.63,7990078064277.00
Reynoldsfurt,4/11/2018 9:09,42.97,1390651031898.00
Reynoldsfurt,3/8/2018 7:06,6.08,2567207216019.00
Reynoldsfurt,5/4/2018 12:38,8.81,3238113908006.00
Reynoldsfurt,3/10/2018 20:10,4.1,5690725376594.00
Reynoldsfurt,3/29/2018 17:35,31.43,9922313993736.00
Reynoldsfurt,4/12/2018 1:13,21.18,7471389630684.00
Reynoldsfurt,3/14/2018 16:29,35.65,9907094547309.00
Reynoldsfurt,2/2/2018 2:52,29.07,1864214108957.00
Reynoldsfurt,1/21/2018 16:07,25.19,1033224475506.00
Reynoldsfurt,2/13/2018 10:29,7.43,5244425698113.00
Reynoldsfurt,3/21/2018 17:25,11.97,9406113555740.00
Reynoldsfurt,2/3/2018 10:14,6.34,5560686093253.00
Reynoldsfurt,4/11/2018 23:49,38.35,6517888893678.00
Reynoldsfurt,2/9/2018 17:49,21.02,6197091221286.00
Reynoldsfurt,2/14/2018 11:25,39.4,9070692324754.00
Richardfort,2/24/2018 8:40,13.93,5628545007794.00
Richardfort,2/13/2018 12:46,14,910050116494.00
Richardfort,2/16/2018 13:52,17.92,820639054416.00
Richardfort,2/1/2018 20:18,10.26,9554935945413.00
Richardfort,4/17/2018 2:26,23,720020655850.00
Richardfort,4/21/2018 3:44,9.54,3698147103219.00
Richardfort,2/3/2018 0:14,29.04,4982665519010.00
Richardfort,2/8/2018 15:50,16.55,2270463070874.00
Richardfort,4/3/2018 15:07,40.77,9496210735824.00
Richardfort,2/19/2018 14:09,27.11,8690324801449.00
Richardfort,4/22/2018 3:06,39.74,4081388893008.00
Richardfort,1/31/2018 14:51,43.92,4066949857460.00
Richardfort,3/4/2018 22:13,14.83,9474112834050.00
Richardfort,3/28/2018 19:33,7.75,5539056178883.00
Richardfort,2/14/2018 3:27,44.11,2503858662225.00
Richardfort,4/27/2018 11:59,30.31,6106446829435.00
Richardfort,3/3/2018 11:57,11.42,2916078036620.00
Richardfort,1/13/2018 10:08,25.81,9110913538598.00
Richardfort,3/6/2018 12:53,8.28,5127600643309.00
Richardfort,2/5/2018 16:12,42.22,4051093040264.00
Richardfort,4/4/2018 15:04,16.35,6077906760851.00
Richardfort,3/5/2018 16:00,4.85,3291539624738.00
Richardfort,4/14/2018 11:56,43.01,7636011510547.00
Richardfort,1/21/2018 23:20,10.91,3567611375530.00
Richardfort,3/16/2018 23:00,21.39,237473464569.00
Richardfort,3/22/2018 4:41,16.35,5934239154720.00
Richardfort,1/3/2018 1:06,5.32,3268844473610.00
Richardfort,3/29/2018 15:16,37.76,4802688422688.00
Roberthaven,5/4/2018 14:48,25.66,1026197778354.00
Roberthaven,2/24/2018 10:26,7.8,2180566685151.00
Roberthaven,3/6/2018 22:56,12.38,3372963379040.00
Roberthaven,3/14/2018 16:12,36.84,4123408925006.00
Roberthaven,3/14/2018 15:24,35.27,4034558003134.00
Roberthaven,4/5/2018 14:01,31.09,1016221662728.00
Roberthaven,1/21/2018 19:25,23.14,4939144549549.00
Roberthaven,2/16/2018 10:23,14.95,6653679183105.00
Roberthaven,3/22/2018 4:19,34.69,1772989496998.00
Roberthaven,3/30/2018 15:12,16.2,2949492899335.00
Roberthaven,2/22/2018 19:42,27.48,9420000697474.00
Roberthaven,3/27/2018 7:24,11.51,9185063648602.00
Roberthaven,2/9/2018 0:25,11.71,8182769308084.00
Roberthaven,3/5/2018 12:12,5.43,605361853427.00
Roberthaven,2/12/2018 7:58,37,4695876927320.00
Roberthaven,4/25/2018 14:14,22.75,7370173740205.00
Roberthaven,4/7/2018 16:53,13.4,4901744924514.00
Roberthaven,3/17/2018 14:48,26.71,9351523593625.00
Roberthaven,4/22/2018 4:12,31.29,4104819203471.00
Roberthaven,1/28/2018 10:23,21.72,7329967171497.00
Roberthaven,1/28/2018 22:09,28.11,6228196244648.00
Roberthaven,5/3/2018 5:43,42.15,2593369705849.00
Roberthaven,1/15/2018 21:25,30.42,5912507910247.00
Roberthaven,5/2/2018 21:36,21.8,3456705475174.00
Robertport,3/6/2018 9:51,6.73,9679756863064.00
Robertport,3/20/2018 19:11,20.21,9630923585394.00
Robertport,2/18/2018 15:01,43.47,7995689882173.00
Robertport,4/3/2018 1:20,15.14,6669724727514.00
Robertport,2/28/2018 22:50,13.39,681044064878.00
Robertport,4/19/2018 19:45,39.57,3970344404659.00
Robertport,2/24/2018 22:01,8.48,2892772641554.00
Robertport,1/25/2018 1:33,44.75,6711343300903.00
Robertport,5/3/2018 2:36,31.62,4852264393826.00
Robertport,3/25/2018 18:55,35.29,7875812010140.00
Robertport,4/24/2018 23:45,19.73,7443212616134.00
Robertport,4/27/2018 12:31,41.48,6464585125888.00
Robertport,4/27/2018 10:55,11.42,9229559709948.00
Robertport,3/21/2018 5:48,8.2,3399765997944.00
Robertport,3/26/2018 22:47,13.34,5448152130582.00
Robertport,2/14/2018 4:42,18.38,9072927119265.00
Robertport,4/30/2018 23:36,14.81,1468741682203.00
Robertport,3/17/2018 22:50,14.61,8501454819559.00
Robertport,4/16/2018 9:48,36.11,5886554503793.00
Robertport,4/18/2018 6:58,24.48,4267630984582.00
Rodneyfort,2/10/2018 23:22,23.44,5149245426178.00
Rodneyfort,3/2/2018 18:03,44.26,2494064867705.00
Rodneyfort,2/3/2018 0:48,44.86,2325699544245.00
Rodneyfort,4/25/2018 20:57,21.7,8534600667414.00
Rodneyfort,1/30/2018 12:34,16.99,5778730523049.00
Rodneyfort,1/8/2018 0:29,29.4,1184254566839.00
Rodneyfort,2/8/2018 7:35,30.02,2497021545678.00
Rodneyfort,3/20/2018 10:40,42.57,6354946184466.00
Rodneyfort,5/6/2018 22:21,27.16,3765495922622.00
Rodneyfort,3/4/2018 15:13,28.69,275697942784.00
Rodneyfort,4/11/2018 2:57,36.3,9048909984411.00
Rodneyfort,3/10/2018 5:23,29.13,4634913853499.00
Rodneyfort,4/10/2018 23:38,25.4,9060368477501.00
Rodneyfort,3/7/2018 23:37,7.78,2859632419166.00
Rodneyfort,4/29/2018 0:20,44.28,6979257207125.00
Rodneyfort,4/12/2018 23:29,27.81,5669400941983.00
Rodneyfort,3/15/2018 10:18,30.83,4175051895472.00
Rodneyfort,5/5/2018 3:19,22.24,5393286273394.00
Rodneyfort,1/12/2018 6:17,7.05,4239149293035.00
Rodneyfort,1/11/2018 14:18,23.21,3433717126379.00
Rodneyfort,3/24/2018 19:06,31.41,827420157387.00
Rodneyfort,2/6/2018 11:01,27.87,9791961135733.00
Rodneyfort,4/19/2018 9:46,35.79,9917197764299.00
Rodriguezview,3/27/2018 19:44,49.65,8748957571328.00
Rodriguezview,4/20/2018 0:03,23.58,3289957353125.00
Rodriguezview,2/17/2018 14:10,22.76,2750365542698.00
Rodriguezview,2/15/2018 10:47,45.4,520468701702.00
Rodriguezview,1/9/2018 11:55,29.19,38504866921.00
Rodriguezview,5/1/2018 9:45,26.92,1693857376580.00
Rodriguezview,5/5/2018 20:48,25.19,5106535806645.00
Rodriguezview,4/24/2018 8:08,18.22,6271333214592.00
Rodriguezview,4/28/2018 0:56,26.61,4839793590773.00
Rodriguezview,1/12/2018 2:10,26.41,899333938858.00
Rodriguezview,2/19/2018 8:21,42.1,4263534958353.00
Rodriguezview,4/22/2018 20:56,44.68,1139538927721.00
Rodriguezview,4/7/2018 3:41,13.71,4666115197316.00
Rodriguezview,2/14/2018 1:59,30.39,9180465878718.00
Rodriguezview,2/21/2018 1:34,36.37,4984772129854.00
Rogerston,5/8/2018 1:54,32.69,1643407853276.00
Rogerston,2/23/2018 19:13,14.04,7647140329924.00
Rogerston,3/24/2018 2:56,39.6,9196190355530.00
Rogerston,3/16/2018 20:49,43.82,4718959573846.00
Rogerston,3/2/2018 0:54,25.14,1722619288127.00
Rogerston,1/3/2018 21:45,36.28,7090350986768.00
Rogerston,2/14/2018 5:24,19.42,8770692552959.00
Rogerston,4/1/2018 9:27,28.54,9963100218298.00
Rogerston,3/18/2018 12:47,8.58,4178975305980.00
Rogerston,1/30/2018 21:18,8.87,5686977709839.00
Rogerston,3/19/2018 16:58,29.88,3979709415828.00
Rogerston,3/14/2018 14:43,10.29,7434755865561.00
Rogerston,3/8/2018 3:46,17.81,8564688877511.00
Rogerston,2/16/2018 2:04,20.64,8147119935068.00
Rogerston,1/16/2018 8:38,31.34,132229043541.00
Rogerston,3/26/2018 4:27,13.97,2819922682847.00
Rogerston,1/23/2018 18:16,21.64,3849704287167.00
Rogerston,1/27/2018 19:45,13.4,9764361764025.00
Rogerston,3/7/2018 12:09,27.26,9445963524322.00
Rogerston,2/27/2018 3:58,27.4,6535366485146.00
Rogerston,1/26/2018 14:42,11.13,9117397855777.00
Rogerston,2/3/2018 21:09,4.41,1718712551725.00
Royland,1/7/2018 2:23,24.5,3620854074841.00
Royland,1/1/2018 3:46,7.57,5815378003370.00
Royland,1/2/2018 20:08,10.19,668201417968.00
Royland,4/19/2018 0:05,25.4,9847755706013.00
Royland,1/17/2018 14:08,27.92,3147266211478.00
Royland,1/27/2018 1:01,24.56,9656712323480.00
Royland,2/11/2018 3:46,30.41,7200099766471.00
Royland,2/2/2018 12:51,42.52,7835417212110.00
Royland,2/20/2018 19:14,38.28,3616647988532.00
Royland,5/4/2018 2:54,15.14,4988285663911.00
Royland,2/12/2018 1:18,44.33,5324586781265.00
Royland,2/10/2018 13:50,11.24,4949540975576.00
Royland,3/25/2018 18:17,7.09,5660295214299.00
Royland,1/26/2018 21:29,14.68,1747288700619.00
Royland,4/9/2018 0:32,22.89,5157860209922.00
Royland,1/15/2018 8:50,4.1,9409233443225.00
Royland,1/16/2018 2:06,4.89,8053338078311.00
Royland,2/19/2018 8:25,13.02,186046534225.00
Royland,3/22/2018 22:02,23.31,2832997992475.00
Royland,2/21/2018 22:19,5.95,8419472819508.00
Royland,2/22/2018 22:46,10.19,8898717814964.00
Royland,3/24/2018 10:24,10.05,2956667449547.00
Royland,1/11/2018 14:23,43.07,758051257033.00
Royland,5/7/2018 14:58,36.22,2538030596845.00
Royland,2/18/2018 2:03,8.32,5213108195867.00
Royland,4/23/2018 1:14,40.39,338531895520.00
Royland,1/20/2018 12:13,6.66,4292343513903.00
Royland,1/11/2018 9:50,18.42,5578365228841.00
Royland,3/23/2018 12:21,13.7,8505727203359.00
Royland,1/18/2018 0:03,32.11,4548837819274.00
Simpsonburgh,4/26/2018 0:43,35.98,111953927754.00
Simpsonburgh,1/19/2018 23:06,15.83,233191052705.00
Simpsonburgh,3/22/2018 8:56,22.05,3495175591045.00
Simpsonburgh,4/3/2018 8:47,4.74,8556334983479.00
Simpsonburgh,2/5/2018 16:02,25.58,2038696705617.00
Simpsonburgh,1/12/2018 4:35,24.83,3151662422628.00
Simpsonburgh,4/26/2018 9:31,33.71,2597478534819.00
Simpsonburgh,4/1/2018 4:02,25.65,2869643436519.00
Simpsonburgh,4/12/2018 19:38,22.45,7811391600020.00
Simpsonburgh,3/31/2018 11:49,24.16,9709763173877.00
Simpsonburgh,2/14/2018 22:52,30,7644620182703.00
Simpsonburgh,4/28/2018 10:54,10.07,2994799721179.00
Simpsonburgh,2/27/2018 0:58,13.38,1577917546598.00
Simpsonburgh,1/6/2018 2:20,27.2,3681834566855.00
Simpsonburgh,1/18/2018 12:48,15.36,5195666026077.00
Simpsonburgh,1/31/2018 5:16,39.23,3697086244830.00
Simpsonburgh,3/4/2018 11:08,23.33,999763197952.00
Simpsonburgh,2/15/2018 9:18,4.63,60590634054.00
Simpsonburgh,4/26/2018 22:20,29.22,4452627021726.00
Simpsonburgh,5/4/2018 11:41,33.11,2860856883893.00
Simpsonburgh,1/23/2018 20:35,39.95,1108660251073.00
Simpsonburgh,1/8/2018 5:59,13.01,9413350107687.00
Simpsonburgh,1/5/2018 16:36,39.44,252491764873.00
Simpsonburgh,3/3/2018 8:45,7.63,4176780124147.00
Sotoville,3/29/2018 22:38,34.97,7313956062903.00
Sotoville,4/22/2018 1:33,46.5,7088151468507.00
Sotoville,1/25/2018 6:31,24.13,7372157726656.00
Sotoville,4/23/2018 20:31,34.87,99483095214.00
Sotoville,1/1/2018 2:07,24.07,7827431948090.00
Sotoville,3/28/2018 19:16,34.03,3998847011136.00
Sotoville,4/22/2018 3:14,31.24,947485590155.00
Sotoville,4/27/2018 19:45,28.84,9913967882910.00
Sotoville,1/21/2018 10:21,34.06,569750468503.00
Sotoville,1/2/2018 0:13,44.71,9903881959478.00
Sotoville,3/13/2018 16:06,14.36,8629533024103.00
South Brenda,4/28/2018 4:21,27.86,5857212189710.00
South Brenda,4/21/2018 3:08,17.8,3500924024641.00
South Brenda,1/19/2018 0:13,44.36,6108194089857.00
South Brenda,1/10/2018 0:17,47.52,3069086465155.00
South Brenda,2/19/2018 12:50,29.37,676014632508.00
South Brenda,1/3/2018 21:29,19.99,5348015913836.00
South Brenda,1/16/2018 3:08,20.27,3318227122465.00
South Brenda,3/23/2018 2:01,40.53,2619642444813.00
South Brenda,2/19/2018 18:08,45.55,1089080777667.00
South Brenda,1/1/2018 12:32,25.56,2613536554411.00
South Brenda,3/21/2018 22:45,49.59,3892938867148.00
South Brenda,1/16/2018 13:20,47.66,4357839290116.00
South Brenda,3/4/2018 1:04,16.6,2241588692692.00
South Brenda,1/28/2018 11:55,30.98,5997759060278.00
South Brenda,1/5/2018 14:49,47.38,2885743568189.00
South Brenda,2/13/2018 15:40,31.67,7824611259311.00
South Brenda,2/14/2018 7:07,16.86,5976450384289.00
South Brenda,4/10/2018 20:04,35.83,4342837925450.00
South Brenda,3/8/2018 11:06,41.85,6400430703481.00
South Brenda,4/26/2018 23:15,33.74,1472991161012.00
South Brenda,4/27/2018 7:34,30.28,7027003974735.00
South Brenda,2/18/2018 6:29,41.32,9773072633339.00
South Brenda,3/19/2018 19:25,48.98,8685637991901.00
South Brenda,4/25/2018 7:08,23.6,1784015692342.00
South Evanton,2/14/2018 5:55,42.5,9953662403430.00
South Evanton,1/7/2018 18:47,43.61,9122502715686.00
South Evanton,1/24/2018 7:08,17.83,2996657789222.00
South Evanton,4/28/2018 8:15,22.86,7585355194527.00
South Evanton,3/6/2018 3:56,30.87,5811915354455.00
South Evanton,4/27/2018 0:58,27.78,9377577941892.00
South Evanton,1/20/2018 23:10,25.94,3431712132166.00
South Evanton,4/25/2018 0:37,26.84,1539243695029.00
South Evanton,3/17/2018 0:31,36.31,2783523386780.00
South Evanton,2/25/2018 18:39,15.06,8873328684410.00
South Evanton,2/21/2018 8:05,34.21,5093964974376.00
South Evanton,4/10/2018 5:38,30.36,5254904485721.00
South Evanton,3/6/2018 23:01,44.41,2760303116294.00
South Evanton,1/10/2018 2:57,37.03,4817994919104.00
South Evanton,2/25/2018 11:11,15.94,2734317617023.00
South Evanton,4/14/2018 20:12,19.53,8345652117075.00
South Evanton,2/7/2018 8:44,7.69,9012605783098.00
South Evanton,3/22/2018 5:26,6.58,8377194684593.00
South Evanton,1/11/2018 11:02,39.99,9389412340616.00
South Evanton,4/26/2018 4:37,42.99,4021951320296.00
South Evanton,3/25/2018 15:50,23.48,4595712810673.00
South Evanton,4/29/2018 13:54,5.16,314702567786.00
South Evanton,2/13/2018 16:46,44.33,3933480252928.00
South Evanton,4/6/2018 16:41,9.3,1037050050692.00
South Evanton,2/26/2018 6:48,7.81,741939312160.00
South Evanton,1/17/2018 2:00,34.55,3373258213100.00
South Evanton,5/7/2018 12:30,34.03,3182588142048.00
South Evanton,4/8/2018 1:01,5.62,1336030545631.00
South Evanton,1/2/2018 6:55,16.96,9407700156319.00
South Evanton,2/8/2018 18:08,38.21,56240519093.00
South Evanton,1/9/2018 15:10,40.73,6529652825358.00
South Jack,3/6/2018 4:28,34.58,3908451377344.00
South Jack,4/24/2018 19:33,38.04,2197989679742.00
South Jack,3/30/2018 20:21,4.2,4817670763151.00
South Jack,2/1/2018 22:32,28.37,3372008354124.00
South Jack,1/31/2018 2:51,21.75,6971155853312.00
South Jack,1/5/2018 11:31,13.14,6809752015805.00
South Jack,1/14/2018 17:06,40.65,5440570608100.00
South Jack,1/15/2018 5:51,5.58,1793901526227.00
South Jack,3/14/2018 17:18,18.66,3511595408654.00
South Jack,1/3/2018 23:11,4.95,9005601861976.00
South Jack,2/1/2018 11:28,26.72,5062167553046.00
South Jack,3/8/2018 8:55,17.17,8790956008800.00
South Jack,2/13/2018 9:20,32.64,880719000627.00
South Jack,3/3/2018 9:00,29.88,2153390332898.00
South Jack,1/29/2018 20:13,43.12,6046698489448.00
South Jack,1/9/2018 20:31,21.13,6055921836157.00
South Jack,2/17/2018 9:55,18.08,3666658839798.00
South Jack,4/10/2018 1:23,29.97,6134963889083.00
South Jack,2/6/2018 12:17,7.71,6332020411813.00
South Jennifer,4/1/2018 9:32,21.63,9135979586871.00
South Jennifer,3/7/2018 19:10,48.79,9730627367446.00
South Jennifer,4/5/2018 14:35,32.2,683983658392.00
South Jennifer,4/2/2018 10:26,14.11,3828267773041.00
South Jennifer,4/10/2018 20:46,43.25,623928772332.00
South Jennifer,1/30/2018 1:40,37.05,9545375482385.00
South Jennifer,3/11/2018 0:51,49.82,1145342227278.00
South Karenland,1/8/2018 3:28,35.09,7995623208694.00
South Karenland,2/12/2018 6:52,36.01,4015929454731.00
South Karenland,5/8/2018 2:31,41.33,5688921852912.00
South Karenland,3/3/2018 14:48,37.3,4104001937078.00
South Karenland,4/22/2018 21:37,22.86,6728151431002.00
South Karenland,2/14/2018 14:00,39.53,2861641294573.00
South Karenland,2/12/2018 3:42,5.78,8890444520323.00
South Karenland,3/26/2018 6:12,35.5,1482388219714.00
South Karenland,4/25/2018 14:44,24.86,1307706550174.00
South Karenland,3/24/2018 23:37,41.44,604857308441.00
South Karenland,2/1/2018 19:45,31.64,9377347717139.00
South Karenland,3/20/2018 10:34,33.24,3097268591514.00
South Karenland,1/10/2018 23:48,37.58,7165967611782.00
South Karenland,3/17/2018 1:22,23.26,556550826022.00
South Karenland,3/19/2018 14:50,23.07,5759339375338.00
South Karenland,1/31/2018 15:50,36.28,9219993138886.00
South Karenland,1/25/2018 8:14,31.02,500482494804.00
South Karenland,3/16/2018 2:20,4.87,2387922433429.00
South Karenland,1/9/2018 20:59,44.44,3179946450655.00
South Karenland,3/3/2018 7:40,22.44,7458610805424.00
South Karenland,2/19/2018 2:20,39.59,9834070706163.00
South Karenland,5/8/2018 11:38,19.77,7837163332630.00
South Karenland,1/14/2018 2:07,24.71,8612310537569.00
South Karenland,4/18/2018 13:07,8.56,7557919821071.00
South Karenland,4/21/2018 11:42,7.44,3546758082082.00
South Karenland,4/23/2018 9:19,12.34,9185788818366.00
South Karenland,2/13/2018 3:55,24.16,3274616265567.00
South Karenland,5/3/2018 16:09,19.69,2542833874680.00
South Karenland,4/27/2018 16:20,6.62,9440452913212.00
South Karenland,1/23/2018 5:56,22.54,906736207129.00
South Karenland,3/22/2018 4:17,15.54,1305521187209.00
South Karenland,3/30/2018 1:56,20.21,2903443186097.00
South Karenland,2/2/2018 14:50,10.54,4511035891557.00
South Karenland,1/3/2018 6:18,39.16,5488595025427.00
South Karenland,2/26/2018 13:01,38.05,445163644058.00
South Karenland,2/26/2018 20:40,35.61,8413974071006.00
South Karenland,1/2/2018 21:27,19.57,7272197128628.00
South Karenland,4/25/2018 5:20,36.71,7085374615497.00
South Latoya,3/11/2018 12:26,9.52,1994999424437.00
South Latoya,1/11/2018 18:44,27.41,8662301917375.00
South Latoya,2/12/2018 16:32,30.22,7388420725356.00
South Latoya,3/2/2018 6:06,10.35,338288902823.00
South Latoya,3/19/2018 16:19,31.72,363818381250.00
South Latoya,1/18/2018 20:09,10.98,7144193668593.00
South Latoya,3/19/2018 22:03,40.29,660212576580.00
South Latoya,2/12/2018 22:59,5.54,839760150140.00
South Latoya,3/19/2018 7:54,30.03,9560331347461.00
South Latoya,2/12/2018 16:31,28.92,5779826808279.00
South Latoya,1/2/2018 0:44,43.72,390121563394.00
South Latoya,1/31/2018 23:20,14.82,6963441669653.00
South Latoya,3/29/2018 22:54,5.93,2624300505522.00
South Latoya,2/9/2018 20:42,12.17,9006323786141.00
South Latoya,3/4/2018 12:20,5.04,9877402838460.00
South Latoya,1/18/2018 6:04,5.69,701359361728.00
South Latoya,2/25/2018 23:06,25.87,4911564763064.00
South Latoya,3/13/2018 1:15,16.01,2755056904274.00
South Latoya,4/22/2018 12:29,27.54,3391380718287.00
South Marychester,2/19/2018 0:23,32.72,1481751072369.00
South Marychester,1/2/2018 11:18,52.12,3454018971635.00
South Marychester,2/21/2018 19:16,55.4,8822356392057.00
South Marychester,1/15/2018 21:44,30.26,3837056996776.00
South Marychester,3/27/2018 12:07,34.42,4230150157651.00
South Marychester,2/25/2018 19:06,54.66,3137562921713.00
South Marychester,4/23/2018 12:21,25.94,2936618556180.00
South Marychester,1/19/2018 11:40,49.44,90058815985.00
South Michelleport,3/4/2018 18:24,30.24,2343912425577.00
South Michelleport,3/2/2018 9:54,33.12,813844006721.00
South Michelleport,1/8/2018 9:38,23.77,4916160406018.00
South Michelleport,4/22/2018 3:15,43.62,4663606096929.00
South Michelleport,3/3/2018 16:13,41.62,2339775503972.00
South Michelleport,1/27/2018 19:38,15.45,7465262064048.00
South Michelleport,4/14/2018 1:20,37.93,1533269357947.00
South Michelleport,2/22/2018 7:44,22.52,8522744579472.00
South Michelleport,2/12/2018 7:41,27.7,5582884622172.00
South Michelleport,1/29/2018 20:40,9.79,5529055605923.00
South Michelleport,1/9/2018 1:48,10.68,3236914422707.00
South Michelleport,3/13/2018 4:21,10.44,5684862759907.00
South Michelleport,4/21/2018 18:31,21.98,5893808238950.00
South Michelleport,3/8/2018 4:18,27.42,3754244416932.00
South Michelleport,5/7/2018 12:25,4.47,289109337792.00
South Michelleport,2/6/2018 17:29,25.58,6814776861505.00
South Michelleport,3/23/2018 16:45,14.72,490532201639.00
South Michelleport,3/1/2018 22:01,24.55,9789481999843.00
South Michelleport,4/1/2018 14:50,28.84,8846086448082.00
South Michelleport,4/22/2018 2:38,9.72,2088915921441.00
South Michelleport,1/2/2018 0:56,37.34,7660983928505.00
South Michelleport,1/20/2018 5:30,34.72,6387935611001.00
South Michelleport,1/27/2018 13:10,30.16,3948526488391.00
South Michelleport,3/29/2018 8:33,11.06,9979817442901.00
South Michelleport,2/11/2018 8:12,28.03,3129314459254.00
South Michelleport,2/2/2018 11:56,12.77,1407376692621.00
South Michelleport,3/12/2018 9:06,25.1,7109079664625.00
South Michelleport,4/21/2018 15:29,36.47,3394685136336.00
